Token ID   | Count      | Decoded Value
2993       | 36         | ' knew'
1100       | 36         | ' read'
1306       | 36         | ' next'
2376       | 36         | ' lo'
7298       | 36         | ' Cam'
2342       | 36         | ' watch'
17435      | 36         | ' gates'
2193       | 36         | ' learn'
14005      | 36         | ' pale'
9476       | 36         | ' pleasure'
383        | 36         | ' The'
2339       | 35         | 'like'
8322       | 35         | 'UD'
16827      | 35         | 'CLA'
327        | 35         | ' C'
1036       | 35         | ' gr'
2035       | 35         | ' either'
441        | 35         | 'ack'
75         | 35         | 'l'
6205       | 35         | ' youth'
1716       | 35         | ' become'
6507       | 35         | ' sad'
32134      | 35         | ' Norfolk'
1350       | 35         | 'be'
406        | 35         | ' L'
861        | 35         | 'ert'
11914      | 35         | ' lips'
1509       | 35         | ' sw'
70         | 35         | 'g'
1056       | 35         | 'hip'
41227      | 35         | ' Bian'
5203       | 35         | ' deliver'
1660       | 35         | ' water'
5832       | 35         | 'you'
3046       | 34         | 'uf'
1863       | 34         | ' along'
2405       | 34         | ' themselves'
5527       | 34         | ' rich'
655        | 34         | ' just'
1718       | 34         | ' took'
16336      | 34         | ' patience'
4785       | 34         | ' worse'
40900      | 34         | 'chio'
2866       | 34         | ' speed'
1280       | 34         | ' open'
976        | 34         | ' same'
5631       | 34         | 'DA'
11838      | 34         | 'Serv'
44570      | 34         | ' merry'
6090       | 34         | 'Can'
6943       | 34         | 'Most'
8181       | 34         | ' hang'
590        | 34         | 'ance'
1640       | 34         | 'for'
1961       | 34         | 'ED'
3344       | 33         | ' battle'
84         | 33         | 'u'
14675      | 33         | ' virtue'
2607       | 33         | ' office'
3847       | 33         | 'night'
1002       | 33         | ' If'
22127      | 33         | ' confess'
1541       | 33         | ' already'
264        | 33         | ' s'
992        | 33         | 'led'
1813       | 33         | ' given'
17328      | 33         | ' curse'
2116       | 33         | ' self'
6044       | 33         | ' forget'
6540       | 33         | 'enger'
36479      | 33         | 'Mess'
18357      | 33         | 'Being'
2252       | 33         | ' further'
563        | 33         | 'ry'
2921       | 33         | ' gave'
11240      | 33         | ' stir'
2071       | 33         | ' issue'
20868      | 33         | ' wit'
3329       | 33         | ' morning'
1445       | 33         | ' move'
11989      | 32         | ' sons'
8765       | 32         | ' Tower'
22156      | 32         | ' foe'
5795       | 32         | ' soldiers'
41141      | 32         | 'anus'
6026       | 32         | ' Lu'
3197       | 32         | ' draw'
44887      | 32         | ' begg'
6385       | 32         | 'Since'
595        | 32         | ' dis'
2925       | 32         | ' goes'
1327       | 32         | ' hard'
1487       | 32         | ' change'
1913       | 32         | ' strong'
8141       | 32         | 'CA'
5865       | 32         | ' Sign'
12050      | 32         | 'Make'
41998      | 32         | ' quarrel'
22002      | 32         | ' frown'
1022       | 32         | ' between'
2089       | 32         | ' bad'
20990      | 32         | ' sworn'
8421       | 32         | 'Before'
14129      | 31         | ' wounds'
29462      | 31         | 'ATES'
12968      | 31         | 'aunt'
8128       | 31         | 'Because'
485        | 31         | 'ide'
4944       | 31         | 'UN'
6214       | 31         | 'See'
41952      | 31         | ' thence'
2042       | 31         | ' black'
3802       | 31         | ' enter'
4772       | 31         | ' brow'
10408      | 31         | ' loves'
4931       | 31         | ' presence'
4709       | 31         | ' Vol'
457        | 31         | 'pt'
8433       | 31         | ' trib'
291        | 31         | 'ic'
2426       | 31         | ' subject'
16678      | 31         | 'Such'
5123       | 31         | ' murder'
295        | 31         | 'ion'
24421      | 31         | 'ench'
28042      | 31         | 'Unless'
1281       | 30         | ' post'
26619      | 30         | ' bride'
679        | 30         | ' He'
3809       | 30         | ' voice'
8659       | 30         | ' suffer'
34320      | 30         | 'Must'
9976       | 30         | ' wars'
19262      | 30         | ' throne'
4146       | 30         | 'IL'
3576       | 30         | ' London'
14134      | 30         | 'Call'
4197       | 30         | ' fit'
2581       | 30         | ' request'
518        | 30         | 'ue'
14042      | 30         | ' cheer'
1662       | 30         | 'not'
576        | 30         | 'ile'
5562       | 30         | 'that'
18680      | 30         | ' mighty'
2032       | 30         | 'sw'
19680      | 30         | ' sigh'
6159       | 30         | ' neither'
7361       | 30         | ' Sir'
4450       | 30         | 'ona'
5158       | 30         | ' spoke'
12523      | 29         | 'ista'
557        | 29         | 'ire'
4502       | 29         | ' George'
4240       | 29         | ' wonder'
1339       | 29         | ' case'
23777      | 29         | ' deeds'
372        | 29         | 'her'
8281       | 29         | ' consent'
6342       | 29         | ' Paris'
11892      | 29         | ' worship'
21557      | 29         | ' kings'
4046       | 29         | ' speech'
424        | 29         | ' su'
6156       | 29         | ' ancient'
19579      | 29         | ' Margaret'
1719       | 29         | ' having'
7264       | 29         | ' grant'
1690       | 29         | ' often'
16940      | 29         | ' Richmond'
8764       | 29         | ' poison'
1090       | 29         | ' cur'
3483       | 29         | 'BI'
2221       | 29         | ' begin'
1128       | 29         | ' rep'
30194      | 29         | 'IVERS'
11847      | 29         | ' chamber'
4923       | 29         | ' dangerous'
1326       | 29         | 'me'
47118      | 29         | 'JOHN'
18226      | 29         | ' Bapt'
3869       | 29         | ' gold'
2331       | 29         | ' seems'
10265      | 29         | 'Both'
5297       | 29         | 'Yes'
6151       | 29         | ' loved'
2822       | 28         | ' buy'
770        | 28         | ' This'
19917      | 28         | 'ardon'
11248      | 28         | ' meth'
4767       | 28         | ' Pet'
865        | 28         | ' br'
6665       | 28         | ' heads'
14618      | 28         | 'Welcome'
39954      | 28         | ' usur'
34048      | 28         | ' Thou'
2787       | 28         | 'rem'
7128       | 28         | ' gro'
9296       | 28         | ' breast'
15290      | 28         | ' mock'
1502       | 28         | ' order'
666        | 28         | 'ian'
1592       | 28         | ' win'
14404      | 28         | ' rage'
10129      | 28         | ' deny'
1254       | 28         | ' feel'
11182      | 28         | ' Lady'
3116       | 28         | ' Serv'
6991       | 28         | ' promise'
46258      | 28         | ' valiant'
5248       | 28         | 'Spe'
21207      | 28         | ' fetch'
1017       | 28         | ' sl'
435        | 28         | ' al'
4494       | 28         | 'umber'
14545      | 28         | ' GA'
9281       | 28         | ' Saint'
325        | 28         | 'se'
4419       | 28         | ' harm'
2011       | 27         | ' My'
1158       | 27         | 'ves'
10787      | 27         | ' wise'
4506       | 27         | ' brief'
1436       | 27         | 'atter'
32957      | 27         | ' KING'
1551       | 27         | ' least'
18         | 27         | '3'
11778      | 27         | ' slave'
42197      | 27         | 'TAG'
8824       | 27         | ' moon'
26807      | 27         | 'Hold'
45338      | 27         | ' kins'
2651       | 27         | ' forward'
1359       | 27         | 'ling'
14574      | 27         | 'Their'
23268      | 27         | ' vow'
2705       | 27         | ' soft'
32045      | 27         | ' dishon'
3024       | 27         | ' hot'
1671       | 27         | 'br'
833        | 27         | ' Tr'
15707      | 27         | ' prayers'
5262       | 27         | ' attend'
11222      | 27         | ' flesh'
13502      | 27         | ' wash'
1392       | 27         | ' got'
9936       | 27         | 'TY'
507        | 27         | 'ions'
303        | 26         | 've'
1656       | 26         | ' appear'
1663       | 26         | ' grow'
18213      | 26         | 'ea'
31025      | 26         | ' faults'
23146      | 26         | ' lament'
72         | 26         | 'i'
22122      | 26         | ' mortal'
7481       | 26         | ' subjects'
2048       | 26         | ' almost'
2897       | 26         | ' offer'
491        | 26         | ' tr'
504        | 26         | 'ans'
3714       | 26         | ' throw'
1273       | 26         | 'St'
35792      | 26         | 'Unt'
353        | 26         | 'ter'
27606      | 26         | ' presently'
7091       | 26         | 'she'
13239      | 26         | ' kingdom'
8631       | 26         | ' plain'
2357       | 25         | 'eter'
3812       | 25         | ' toward'
17968      | 25         | ' slaughter'
2877       | 25         | ' living'
2146       | 25         | ' mor'
1527       | 25         | ' aff'
1790       | 25         | ' short'
1207       | 25         | ' dep'
2915       | 25         | 'iles'
4854       | 25         | ' hearing'
27857      | 25         | 'MON'
44012      | 25         | ' whence'
1667       | 25         | ' mar'
2779       | 25         | ' base'
896        | 25         | 'its'
41276      | 25         | ' virtuous'
349        | 25         | 'ol'
2964       | 25         | 'Pro'
413        | 25         | 'ew'
1969       | 25         | ' close'
1418       | 25         | ' unt'
49828      | 25         | 'DIT'
5827       | 25         | ' patient'
16245      | 25         | ' fond'
2952       | 25         | ' quickly'
19928      | 25         | ' GRE'
17862      | 24         | 'ishment'
2647       | 24         | ' music'
2004       | 24         | 'ged'
524        | 24         | 'ime'
614        | 24         | ' year'
479        | 24         | ' k'
14148      | 24         | ' offence'
3362       | 24         | ' Paul'
3272       | 24         | ' cross'
1440       | 24         | ' four'
